Smart Energy,SMART ENERGY-UK,ELSEVIER,2666-9552,2666-9552,ENERGY & FUELS,ESCI,433,5.4,Q2,0.83,99.07%,
Smart Grids and Sustainable Energy,SMART GRID SUST EN,SPRINGERNATURE,,2731-8087,ENERGY & FUELS,ESCI,6,,,0.36,0%,
Solar Energy,SOL ENERGY,PERGAMON-ELSEVIER SCIENCE LTD,0038-092X,1471-1257,ENERGY & FUELS,SCIE,"57,504",6.0,Q2,0.94,12.91%,
Solar RRL,SOL RRL,WILEY-V C H VERLAG GMBH,2367-198X,2367-198X,ENERGY & FUELS,SCIE,"12,115",6.0,Q2,0.98,22.4%,
Solid Fuel Chemistry,SOLID FUEL CHEM+,PLEIADES PUBLISHING INC,0361-5219,1934-8029,ENERGY & FUELS,SCIE,566,0.8,Q4,0.12,3.86%,
Sustainable Cities and Society,SUSTAIN CITIES SOC,ELSEVIER,2210-6707,2210-6715,ENERGY & FUELS,SCIE,"40,549",10.5,Q1,1.92,16.71%,
Sustainable Energy & Fuels,SUSTAIN ENERG FUELS,ROYAL SOC CHEMISTRY,2398-4902,2398-4902,ENERGY & FUELS,SCIE,"13,288",5.0,Q2,0.76,14.79%,
Sustainable Energy Grids & Networks,SUSTAIN ENERGY GRIDS,ELSEVIER,2352-4677,2352-4677,ENERGY & FUELS,SCIE,"3,149",4.8,Q2,1.05,22.02%,
Sustainable Energy Technologies and Assessments,SUSTAIN ENERGY TECHN,ELSEVIER,2213-1388,2213-1396,ENERGY & FUELS,SCIE,"18,841",7.1,Q1,1.22,7.14%,
Sustainable Materials and Technologies,SUSTAIN MATER TECHNO,ELSEVIER,2214-9937,2214-9937,ENERGY & FUELS,SCIE,"5,839",8.6,Q1,1.45,19.06%,
THERMAL ENGINEERING,THERM ENG+,PLEIADES PUBLISHING INC,0040-6015,1555-6301,ENERGY & FUELS,ESCI,984,0.9,Q4,0.11,0%,
TRANSACTIONS OF TIANJIN UNIVERSITY,T TIANJIN U,SPRINGERNATURE,1006-4982,1995-8196,ENERGY & FUELS,ESCI,"1,278",6.7,Q2,0.73,56.64%,
Technology and Economics of Smart Grids and Sustainable Energy,TECHNOL ECON SMART G,SPRINGERNATURE,,2199-4706,ENERGY & FUELS,ESCI,265,2.0,Q4,0.46,1.82%,
Thermal Science and Engineering Progress,THERM SCI ENG PROG,ELSEVIER,2451-9049,2451-9049,ENERGY & FUELS,SCIE,"7,520",5.1,Q2,1.01,9.78%,
Upstream Oil and Gas Technology,UPSTREAM OIL GAS TEC,ELSEVIER,2666-2604,2666-2604,ENERGY & FUELS,ESCI,207,2.6,Q3,0.58,7.04%,
Utilities Policy,UTIL POLICY,ELSEVIER SCI LTD,0957-1787,1878-4356,ENERGY & FUELS,SCIE,"3,308",3.8,Q3,0.7,23.63%,
WIND ENERGY,WIND ENERGY,WILEY,1095-4244,1099-1824,ENERGY & FUELS,SCIE,"5,569",4.0,Q3,0.73,79.24%,
Waste Disposal & Sustainable Energy,WASTE DISPOS SUST EN,SPRINGERNATURE,2524-7980,2524-7891,ENERGY & FUELS,ESCI,546,3.6,Q3,0.45,12.15%,
Wiley Interdisciplinary Reviews-Energy and Environment,WIRES ENERGY ENVIRON,"WILEY PERIODICALS, INC",2041-8396,2041-840X,ENERGY & FUELS,SCIE,"1,506",5.4,Q2,0.4,38.71%,
Wind Engineering,WIND ENG,SAGE PUBLICATIONS LTD,0309-524X,2048-402X,ENERGY & FUELS,ESCI,"1,298",1.5,Q4,0.23,4.14%,
Wireless Power Transfer,WIREL POWER TRANSF,HINDAWI LTD,2052-8418,2052-8418,ENERGY & FUELS,ESCI,117,1.6,Q4,0.13,100%,
eTransportation,ETRANSPORTATION,ELSEVIER,2590-1168,2590-1168,ENERGY & FUELS,SCIE,"3,075",15.0,Q1,2.32,20.23%,
