GEOMICROBIOLOGY JOURNAL,GEOMICROBIOL J,TAYLOR & FRANCIS INC,0149-0451,1521-0529,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,"3,427",2.2,Q2,0.43,2.19%,
GEOMORPHOLOGY,GEOMORPHOLOGY,ELSEVIER,0169-555X,1872-695X,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,"26,426",3.1,Q2,0.98,29.81%,
GEOPHYSICAL RESEARCH LETTERS,GEOPHYS RES LETT,AMER GEOPHYSICAL UNION,0094-8276,1944-8007,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,"129,044",4.6,Q1,1.31,50.49%,
GEOSCIENCE CANADA,GEOSCI CAN,GEOLOGICAL ASSOC CANADA,0315-0941,1911-4850,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,603,1.8,Q3,0.37,95%,
GEOSCIENCES JOURNAL,GEOSCI J,GEOLOGICAL SOCIETY KOREA,1226-4806,1598-7477,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,"1,472",1.0,Q4,0.29,0%,
GEOSYNTHETICS INTERNATIONAL,GEOSYNTH INT,EMERALD GROUP PUBLISHING LTD,1072-6349,1751-7613,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,"2,548",2.8,Q2,0.85,0%,
GEOTECHNICAL TESTING JOURNAL,GEOTECH TEST J,AMER SOC TESTING MATERIALS,0149-6115,1945-7545,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,"3,530",1.3,Q3,0.4,0%,
GEOTEXTILES AND GEOMEMBRANES,GEOTEXT GEOMEMBRANES,ELSEVIER SCI LTD,0266-1144,1879-3584,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,"6,664",4.7,Q1,1.3,4.86%,
GEOTHERMICS,GEOTHERMICS,PERGAMON-ELSEVIER SCIENCE LTD,0375-6505,1879-3576,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,"7,704",3.5,Q1,0.75,26.27%,
GLOBAL AND PLANETARY CHANGE,GLOBAL PLANET CHANGE,ELSEVIER,0921-8181,1872-6364,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,"13,909",4.0,Q1,1.07,27.49%,
GLOBAL BIOGEOCHEMICAL CYCLES,GLOBAL BIOGEOCHEM CY,AMER GEOPHYSICAL UNION,0886-6236,1944-9224,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,"16,502",5.4,Q1,1.2,41.69%,
Geoambiente On-line,GEOAMBIENTE ON-LINE,"UNIV FEDERAL GOIAS, DEPT GEOGRAFIA",1679-9860,1679-9860,"GEOSCIENCES, MULTIDISCIPLINARY",ESCI,34,0.2,Q4,0.02,0%,
Geobiology,GEOBIOLOGY,WILEY,1472-4677,1472-4669,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,"2,472",2.7,Q2,0.73,33.07%,
Geocarto International,GEOCARTO INT,TAYLOR & FRANCIS LTD,1010-6049,1752-0762,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,"6,094",3.3,Q2,0.74,21.6%,
Geochronology,GEOCHRONOLOGY,COPERNICUS GESELLSCHAFT MBH,,2628-3719,"GEOSCIENCES, MULTIDISCIPLINARY",ESCI,372,2.7,Q2,0.87,98.99%,
Geochronometria,GEOCHRONOMETRIA,SCIENDO,1897-1695,1897-1695,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,502,0.8,Q4,0.27,89.47%,
Geoenvironmental Disasters,GEOENVIRONMENTAL DIS,SPRINGERNATURE,,2197-8670,"GEOSCIENCES, MULTIDISCIPLINARY",ESCI,937,3.8,Q1,0.82,100%,
Geofizika,GEOFIZIKA,"UNIV ZAGREB , ANDRIJA MOHOROVICIC GEOPHYS INST",0352-3659,1846-6346,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,224,0.9,Q4,0.19,100%,
Geofocus-Revista Internacional de Ciencia y TecnologIa de la InformaciOn GeogrAfica,GEOFOCUS-REV INT CIE,ASOCIACION ESPANOLES DE GEOGRAFIA,1578-5157,1578-5157,"GEOSCIENCES, MULTIDISCIPLINARY",ESCI,73,0.4,Q4,0.04,82.35%,
Geoheritage,GEOHERITAGE,SPRINGER HEIDELBERG,1867-2477,1867-2485,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,"2,433",2.3,Q2,0.66,20.77%,
Geology Geophysics and Environment,GEOL GEOPHYS ENVIRON,AGH UNIV SCIENCE & TECHNOLOGY PRESS,2299-8004,2353-0790,"GEOSCIENCES, MULTIDISCIPLINARY",ESCI,119,0.4,Q4,0.13,100%,
Geomatics Natural Hazards & Risk,GEOMAT NAT HAZ RISK,TAYLOR & FRANCIS LTD,1947-5705,1947-5713,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,"4,150",4.5,Q1,1.1,98.34%,
Geomatik,GEOMATIK,Geomatik Journal,,2564-6761,"GEOSCIENCES, MULTIDISCIPLINARY",ESCI,159,1.6,Q3,0.21,98.72%,
Geomechanics and Geophysics for Geo-Energy and Geo-Resources,GEOMECH GEOPHYS GEO,SPRINGER HEIDELBERG,2363-8419,2363-8427,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,"2,087",3.9,Q1,1.05,40.54%,
Geomechanics for Energy and the Environment,GEOMECH ENERGY ENVIR,ELSEVIER,2352-3808,2352-3808,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,"1,098",3.3,Q2,0.93,22.5%,
Geomorphologie-Relief Processus Environnement,GEOMORPHOLOGIE,GROUPE FRANCIAS GEOMORPHOLOGIE,1266-5304,1957-777X,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,285,0.3,Q4,0.13,0%,
Geopersia,GEOPERSIA,UNIV TEHRAN,2228-7817,2228-7817,"GEOSCIENCES, MULTIDISCIPLINARY",ESCI,215,0.8,Q4,0.23,0%,
Georisk-Assessment and Management of Risk for Engineered Systems and Geohazards,GEORISK,TAYLOR & FRANCIS LTD,1749-9518,1749-9526,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,"1,296",6.5,Q1,1.18,15.79%,
Geoscience Data Journal,GEOSCI DATA J,WILEY,2049-6060,2049-6060,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,575,3.3,Q2,0.83,83.93%,
Geoscience Frontiers,GEOSCI FRONT,"CHINA UNIV GEOSCIENCES, BEIJING",1674-9871,1674-9871,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,"9,269",8.5,Q1,2.41,98.25%,
Geoscience Letters,GEOSCI LETT,SPRINGER,2196-4092,2196-4092,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,855,4.0,Q1,0.67,99.12%,
Geosciences,GEOSCIENCES,MDPI,,2076-3263,"GEOSCIENCES, MULTIDISCIPLINARY",ESCI,"7,225",2.4,Q2,0.63,99.17%,
Geoscientific Instrumentation Methods and Data Systems,GEOSCI INSTRUM METH,COPERNICUS GESELLSCHAFT MBH,2193-0856,2193-0864,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,513,1.8,Q3,0.44,100%,
Geoscientific Model Development,GEOSCI MODEL DEV,COPERNICUS GESELLSCHAFT MBH,1991-959X,1991-9603,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,"20,350",4.0,Q1,1.25,99.82%,
Geosfernye Issledovaniya-Geosphere Research,GEOSFERNYE ISSLEDOV,TOMSK STATE UNIV,2542-1379,2541-9943,"GEOSCIENCES, MULTIDISCIPLINARY",ESCI,61,0.4,Q4,0.08,0%,
Geosphere,GEOSPHERE,"GEOLOGICAL SOC AMER, INC",1553-040X,1553-040X,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,"3,525",1.7,Q3,0.55,81.09%,
Geosystem Engineering,GEOSYSTEM ENG,TAYLOR & FRANCIS LTD,1226-9328,2166-3394,"GEOSCIENCES, MULTIDISCIPLINARY",ESCI,497,1.5,Q3,0.4,0%,
Geothermal Energy,GEOTHERM ENERGY,SPRINGER,2195-9706,2195-9706,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,784,2.9,Q2,0.63,100%,
Gondwana Research,GONDWANA RES,ELSEVIER,1342-937X,1878-0571,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,"19,154",7.2,Q1,1.84,10.75%,
Groundwater,GROUNDWATER,WILEY,0017-467X,1745-6584,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,"5,731",2.0,Q3,0.47,29.69%,
HOLOCENE,HOLOCENE,SAGE PUBLICATIONS LTD,0959-6836,1477-0911,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,"6,597",1.6,Q3,0.54,19.14%,
HYDROGEOLOGY JOURNAL,HYDROGEOL J,SPRINGER,1431-2174,1435-0157,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,"8,566",2.4,Q2,0.67,41.21%,
